index,topic,topic_name,topic0,topic1,topic2,topic3,topic4,topic5,title,category,rating,reviews,link,pop_score,unpop_score,pop_topic0,pop_topic1,pop_topic2,pop_topic3,pop_topic4,pop_topic5,unpop_topic0,unpop_topic1,unpop_topic2,unpop_topic3,unpop_topic4,unpop_topic5,img
466,3,Food,0.0,0.0,0.0,0.9642276167869568,0.023986777290701863,0.0,Spitalfields,Shopping,4.5,39.0,/Attraction_Review-g186338-d14967376-Reviews-Spitalfields-London_England.html,0.0017201237099072175,0.6920430578907836,0.0,0.0,0.0,0.0016585907853825749,4.126022434200028e-05,0.0,0.0,0.0,0.0,0.6672870284239882,0.016599882705202518,0.0,https://media-cdn.tripadvisor.com/media/photo-m/1280/13/db/3c/b0/getlstd-property-photo.jpg
467,0,Traditional sights,0.8889975547790527,0.0608387291431427,0.0,0.03723088651895523,0.0,0.012119070626795292,St James's Roman Catholic Church,Sights & Landmarks,4.5,44.0,/Attraction_Review-g186338-d3445646-Reviews-St_James_s_Roman_Catholic_Church-London_England.html,0.001980748514438614,0.613366261566213,0.0017608805859681692,0.00012050622237061311,0.0,7.37450231636532e-05,0.0,2.400483114040142e-05,0.5452811067163322,0.03731642385296885,0.0,0.022836169678927487,0.0,0.00743342904401433,https://media-cdn.tripadvisor.com/media/photo-o/06/07/93/07/st-james-s-roman-catholic.jpg
468,0,Traditional sights,0.5117753148078918,0.03938911482691765,0.0,0.0,0.4481566846370697,0.0,Tavistock Square,Sights & Landmarks,4.0,101.0,/Attraction_Review-g186338-d187731-Reviews-Tavistock_Square-London_England.html,0.004401663365419143,0.2373622774238365,0.0022526626545157466,0.0001733776237299314,0.0,0.0,0.0019726348607346893,0.0,0.12147615425210208,0.00934949000102618,0.0,0.0,0.10637549130817096,0.0,https://media-cdn.tripadvisor.com/media/photo-o/02/38/a2/ad/filename-111126-tavistocksquare.jpg
469,0,Traditional sights,0.3499736785888672,0.0,0.0,0.30969145894050604,0.3398076891899109,0.0,Soho Square,Nature & Parks,4.0,143.0,/Attraction_Review-g186338-d7906842-Reviews-Soho_Square-London_England.html,0.0063476619059202365,0.16756583236758374,0.002221514587653325,0.0,0.0,0.0019658166765055113,0.0021569843240095807,0.0,0.05864363075948875,0.0,0.0,0.05189370709449728,0.0569401582840126,0.0,https://media-cdn.tripadvisor.com/media/photo-o/07/cb/01/48/linda-praca.jpg
470,0,Traditional sights,0.7567781805992126,0.06080206483602524,0.0,0.04838002473115921,0.13337698578834534,0.0,Lincoln's Inn,Sights & Landmarks,4.5,57.0,/Attraction_Review-g186338-d211612-Reviews-Lincoln_s_Inn-London_England.html,0.002658373006220245,0.4734043817888189,0.0020117986870014167,0.00016163456788254266,0.0,0.0001286121517855815,0.0003545657786707585,0.0,0.35826210673783737,0.028783963915182214,0.0,0.0229033156987822,0.06314124950198771,0.0,https://media-cdn.tripadvisor.com/media/photo-o/10/f5/18/d3/photo3jpg.jpg
471,4,Nature,0.07469741255044937,0.11862824857234955,0.032726872712373734,0.0376981683075428,0.7174599170684814,0.01878933608531952,Fulham Palace,Museums,4.0,163.0,/Attraction_Review-g186338-d211888-Reviews-Fulham_Palace-London_England.html,0.007274327877587425,0.14697149713334035,0.0005433734704993827,0.0008629407756592129,0.00023806600251787544,0.00027422883665354143,0.005219038675782817,0.00013667979128679917,0.010978390554526313,0.017434971294984256,0.004809917479029831,0.00554055623534421,0.10544615814471693,0.0027614968546009057,https://media-cdn.tripadvisor.com/media/photo-o/0a/87/20/df/tudor-courtyard-and-clocktower.jpg
472,3,Food,0.0,0.0,0.0,0.8581268787384033,0.0,0.14031903445720673,Acklam Village Market,Other,4.5,56.0,/Attraction_Review-g186338-d3345954-Reviews-Acklam_Village_Market-London_England.html,0.0026062480453139664,0.4818636162808592,0.0,0.0,0.0,0.0022364915003433385,0.0,0.0003657062092744382,0.0,0.0,0.0,0.41350012101669337,0.0,0.06761463737658813,https://media-cdn.tripadvisor.com/media/photo-o/03/dc/f9/80/acklam-village-market.jpg
473,4,Nature,0.08224327117204666,0.0,0.030159659683704376,0.0,0.8866590261459351,0.0,Parliament Hill Fields,Nature & Parks,4.5,77.0,/Attraction_Review-g186338-d548760-Reviews-Parliament_Hill_Fields-London_England.html,0.003700872224345832,0.3503609709955056,0.00030437183791996974,0.0,0.00011161704681914432,0.0,0.003281411762329016,0.0,0.028814832345684945,0.0,0.010566767651676669,0.0,0.3106507173424192,0.0,https://media-cdn.tripadvisor.com/media/photo-o/01/55/10/42/parliament-hill-fields.jpg
474,4,Nature,0.026568042114377025,0.0,0.0,0.0,0.9714078307151794,0.0,Wanstead Park,Nature & Parks,4.5,36.0,/Attraction_Review-g186338-d2704409-Reviews-Wanstead_Park-London_England.html,0.0015637488271883794,0.7497393751954686,4.154574469704855e-05,0.0,0.0,0.0,0.0015190378560024696,0.0,0.019919107294999933,0.0,0.0,0.0,0.7283027000603842,0.0,https://media-cdn.tripadvisor.com/media/photo-o/04/46/4d/14/wanstead-park.jpg
475,3,Food,0.0,0.0,0.3278612792491913,0.5612351894378662,0.0,0.10610301792621613,Tower 42,Sights & Landmarks,4.0,125.0,/Attraction_Review-g186338-d6487686-Reviews-Tower_42-London_England.html,0.005513662531419768,0.19173534419849186,0.0,0.0,0.0018077164508996195,0.0030944614353178392,0.0,0.0005850162344103379,0.0,0.0,0.06286259522620155,0.10760862222317506,0.0,0.0203436986625818,https://media-cdn.tripadvisor.com/media/photo-o/05/b2/b9/7d/tower-42.jpg
476,3,Food,0.12450554221868515,0.2793911099433899,0.0,0.5946865677833557,0.0,0.0,Whitechapel Road,Sights & Landmarks,3.5,58.0,/Attraction_Review-g186338-d215637-Reviews-Whitechapel_Road-London_England.html,0.0021081650855428527,0.36185087947390937,0.00026247823706201365,0.0005890025831937193,0.0,0.0012536974590421836,0.0,0.0,0.045052439951207175,0.10109791885020734,0.0,0.21518785756372788,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/02/39/93/bb/filename-view-from-the.jpg
477,0,Traditional sights,0.6321065425872803,0.0,0.01894662156701088,0.2569808065891266,0.0,0.09149595350027084,Strand,Sights & Landmarks,4.0,97.0,/Attraction_Review-g186338-d215629-Reviews-Strand-London_England.html,0.0042163301710857045,0.24716187648426274,0.002665169886851421,0.0,7.988521215313108e-05,0.0010835159282116744,0.0,0.0003857771492754466,0.15623263920385175,0.0,0.004682882539539612,0.06351585837700792,0.0,0.02261431155784379,https://media-cdn.tripadvisor.com/media/photo-o/01/59/6b/15/the-strand-theater-where.jpg
478,4,Nature,0.0,0.0,0.0,0.2311627417802811,0.7674939632415771,0.0,Spitalfields City Farm,Sights & Landmarks,4.5,53.0,/Attraction_Review-g186338-d6495752-Reviews-Spitalfields_City_Farm-London_England.html,0.0024498731625951283,0.5091566181325364,0.0,0.0,0.0,0.0005663193972794183,0.0018802628629993122,0.0,0.0,0.0,0.0,0.11769803984309272,0.39077463076121866,0.0,https://media-cdn.tripadvisor.com/media/photo-o/19/f7/d0/ba/watson-holmes.jpg
479,0,Traditional sights,0.7016052603721619,0.0,0.1401195526123047,0.12939146161079407,0.028450416401028637,0.0,Fleet Street,Sights & Landmarks,4.0,132.0,/Attraction_Review-g186338-d215444-Reviews-Fleet_Street-London_England.html,0.005837995621503284,0.18155281838084075,0.004095968438076352,0.0,0.0008180173346376338,0.0007553867863437262,0.0001660934063791504,0.0,0.1273784124113896,0.0,0.02543909968702641,0.023491384529856024,0.005165253281715246,0.0,https://media-cdn.tripadvisor.com/media/photo-s/00/12/e0/5b/fleet-street.jpg
480,3,Food,0.043655361980199814,0.10887957364320756,0.033570725470781326,0.8131832480430603,0.0,0.0,British Boot Company,Shopping,4.0,53.0,/Attraction_Review-g186338-d9801982-Reviews-British_Boot_Company-London_England.html,0.0021776650334178922,0.4525836605622546,9.506675530548199e-05,0.00023710324037626147,7.310579500419191e-05,0.0017708407250245609,0.0,0.0,0.019757703528169104,0.04927711599990045,0.015193561821296732,0.3680334511072321,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/0b/58/fa/08/entree-du-magasin.jpg
481,5,Performing arts,0.0,0.0,0.0,0.0,0.0,0.9995524287223816,Fortune Theatre,Concerts & Shows,4.0,445.0,/Attraction_Review-g186338-d2477669-Reviews-Fortune_Theatre-London_England.html,0.020340318078094773,0.05365833278995828,0.0,0.0,0.0,0.0,0.0,0.0203312143359454,0.0,0.0,0.0,0.0,0.0,0.053634316861396615,https://media-cdn.tripadvisor.com/media/photo-s/02/f7/83/b0/fortune-theatre.jpg
482,3,Food,0.0,0.28600630164146423,0.0,0.5600154399871826,0.0,0.14556971192359924,The Old Truman Brewery,Food & Drink,4.0,147.0,/Attraction_Review-g186338-d1743882-Reviews-The_Old_Truman_Brewery-London_England.html,0.006532995100253675,0.16299865326121413,0.0,0.0018684777672653605,0.0,0.0036585781255026703,0.0,0.0009510062147422127,0.0,0.04661864199177925,0.0,0.09128176252339704,0.0,0.023727666999169585,https://media-cdn.tripadvisor.com/media/photo-o/01/78/88/cb/truman-brewery.jpg
483,2,Walking tours,0.0,0.0,0.9517064094543456,0.0,0.0,0.047344531863927834,Football Escapes,Other,5.0,59.0,/Attraction_Review-g186338-d15595498-Reviews-Football_Escapes-London_England.html,0.003069581031147561,0.5081624154883578,0.0,0.0,0.0029213399416826128,0.0,0.0,0.00014532787693807416,0.0,0.0,0.4836214278640724,0.0,0.0,0.02405871167213909,https://media-cdn.tripadvisor.com/media/photo-m/1280/15/a2/33/10/caption.jpg
484,2,Walking tours,0.18607017397880554,0.0,0.537988543510437,0.0,0.25138238072395325,0.02373902127146721,Girl with a Dolphin Fountain,Sights & Landmarks,4.0,58.0,/Attraction_Review-g186338-d9835629-Reviews-Girl_with_a_Dolphin_Fountain-London_England.html,0.002409331526334689,0.4135438622558964,0.0004483047362777167,0.0,0.0012961927586865776,0.0,0.0006056634950432902,5.719517235367574e-05,0.07694817839782184,0.0,0.2224818601327305,0.0,0.10395764062766584,0.00981712654277743,https://media-cdn.tripadvisor.com/media/photo-o/0a/f2/b7/66/beautiful-fountain.jpg
485,5,Performing arts,0.0,0.0,0.040532637387514114,0.07032323628664018,0.0,0.8834662437438965,Southwark Playhouse,Concerts & Shows,4.5,147.0,/Attraction_Review-g186338-d2536663-Reviews-Southwark_Playhouse-London_England.html,0.007349619487785384,0.1833734849188659,0.0,0.0,0.00029789946163461217,0.0005168490278564269,0.0,0.006493140721820694,0.0,0.0,0.00743261097070118,0.012895416908654056,0.0,0.1620042839234985,https://media-cdn.tripadvisor.com/media/photo-o/0e/cc/3c/6b/swkplay.jpg
486,0,Traditional sights,0.4861389398574829,0.028267702087759968,0.0,0.0,0.4847897291183472,0.0,Bunhill Fields,Sights & Landmarks,4.5,69.0,/Attraction_Review-g186338-d215370-Reviews-Bunhill_Fields-London_England.html,0.003283872537095597,0.3910187936924265,0.0015964183138107565,9.282753057279483e-05,0.0,0.0,0.0015919876777177539,0.0,0.19008946182998804,0.011053202770812787,0.0,0.0,0.18956189507433432,0.0,https://media-cdn.tripadvisor.com/media/photo-o/03/87/5a/b9/bunhill-fields.jpg
487,3,Food,0.012325907126069069,0.0,0.0,0.9843410849571228,0.0,0.0,Exmouth Market,Shopping,4.0,71.0,/Attraction_Review-g186338-d630716-Reviews-Exmouth_Market-London_England.html,0.003011664407918361,0.33777366216271115,3.712149578688951e-05,0.0,0.0,0.0029645050108171108,0.0,0.0,0.0041633667894498076,0.0,0.0,0.3324844930831837,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-w/04/5d/7c/d7/exmouth-market.jpg
488,0,Traditional sights,0.4371679425239563,0.17110444605350494,0.04378583282232285,0.13321247696876526,0.0,0.21458084881305686,Central Hall Westminster,Sights & Landmarks,4.0,124.0,/Attraction_Review-g186338-d3265687-Reviews-Central_Hall_Westminster-London_England.html,0.005467329232836409,0.19328383890808856,0.002390141071820173,0.000935484339776608,0.00023939156377357363,0.0007283164695098773,0.0,0.0011731841475224756,0.08449749817858089,0.03307172418746338,0.008463093857686347,0.025747818938978283,0.0,0.041475010214743785,https://media-cdn.tripadvisor.com/media/photo-s/03/28/e8/0c/view-from-westminster.jpg
489,1,Art,0.09003805369138718,0.8983381986618042,0.0,0.0,0.0,0.0,Saint Bartholomew's Hospital Museum,Museums,4.5,46.0,/Attraction_Review-g186338-d643768-Reviews-Saint_Bartholomew_s_Hospital_Museum-London_England.html,0.002084998436251173,0.5866845654213585,0.0001877292011496414,0.0018730337394345575,0.0,0.0,0.0,0.0,0.052823936401316426,0.5270411556833066,0.0,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/07/26/82/a5/st-bartholomew-s-museum.jpg
490,0,Traditional sights,0.5502955913543701,0.0,0.016739534214138985,0.3707212805747986,0.05166180804371834,0.010414754971861841,Paternoster Square,Sights & Landmarks,4.0,128.0,/Attraction_Review-g186338-d215613-Reviews-Paternoster_Square-London_England.html,0.0056526624271698465,0.1872350314487264,0.00311063521308606,0.0,9.462293610058756e-05,0.002095562253657455,0.00029202676124838765,5.887109411762378e-05,0.103034612353331,0.0,0.0031342272150213448,0.06941201062713452,0.00967290025376367,0.0019500069746873317,https://media-cdn.tripadvisor.com/media/photo-o/0d/3e/37/64/pseudo-monument-that.jpg
491,2,Walking tours,0.012751673348248005,0.06094639375805855,0.625018835067749,0.30090513825416565,0.0,0.0,Russian National Tourist Office,Traveller Resources,5.0,116.0,/Attraction_Review-g186338-d10173851-Reviews-Russian_National_Tourist_Office-London_England.html,0.006370828555211918,0.2582911640402477,8.123872469375316e-05,0.0003882790256910288,0.003981887841994903,0.001917015047199629,0.0,0.0,0.00329364455257998,0.01574191498782423,0.16143684245672849,0.07772113842536013,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-m/1280/16/78/be/e5/russian-national-tourist.jpg
492,2,Walking tours,0.01525106094777584,0.0,0.8200249671936035,0.05294950306415558,0.013446169905364512,0.09822812676429747,Selhurst Park,Fun & Games,4.0,183.0,/Attraction_Review-g186338-d2395029-Reviews-Selhurst_Park-London_England.html,0.008200993849254613,0.1308786559393687,0.00012507385702731688,0.0,0.006725019712189959,0.0004342385489502282,0.00011027195668992682,0.000805568263417806,0.001996038358494297,0.0,0.10732376554302374,0.006929959793694167,0.0017598166447464958,0.012855965206353185,https://media-cdn.tripadvisor.com/media/photo-o/0e/49/9f/1e/photo0jpg.jpg
493,1,Art,0.02539524435997009,0.4240885674953461,0.0,0.11359231173992156,0.3687819540500641,0.06797586381435394,Burgh House & Hampstead Museum,Museums,4.5,97.0,/Attraction_Review-g186338-d214599-Reviews-Burgh_House_Hampstead_Museum-London_England.html,0.004743371442471419,0.2780571110447956,0.00012045907687166548,0.002011609600136037,0.0,0.0005388105275914548,0.0017492697893398811,0.0003224347711943328,0.0070613282810099215,0.11792084190488175,0.0,0.031585150039302415,0.10254244474861536,0.018901172312993715,https://media-cdn.tripadvisor.com/media/photo-o/18/f9/0c/6b/burgh-house.jpg
494,1,Art,0.0,0.9058871269226074,0.09161914885044098,0.0,0.0,0.0,DC Exhibition: Dawn of Superheroes,Museums,4.5,24.0,/Attraction_Review-g186338-d14926134-Reviews-DC_Exhibition_Dawn_of_Superheroes-London_England.html,0.0009382492963130278,1.1247654376759215,0.0,0.0008499479593741669,8.596160193772479e-05,0.0,0.0,0.0,0.0,1.0189105307980897,0.10305005205626164,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/13/d5/93/7c/20180724-112445-largejpg.jpg
495,0,Traditional sights,0.8651501536369324,0.029104506596922874,0.0,0.05701348558068276,0.0,0.047919146716594696,"All Souls Church, Langham Place",Sights & Landmarks,4.0,53.0,/Attraction_Review-g186338-d9718598-Reviews-All_Souls_Church_Langham_Place-London_England.html,0.0021776650334178922,0.4525836605622546,0.0018840072382312648,6.337986633099932e-05,0.0,0.00012415627398232806,0.0,0.00010435185023595006,0.3915528234689998,0.013172224134493642,0.0,0.02580337200551872,0.0,0.02168742283201617,https://media-cdn.tripadvisor.com/media/photo-o/13/da/e3/66/looking-up-to-all-souls.jpg
496,2,Walking tours,0.0,0.01801471784710884,0.4700927734375,0.1236019805073738,0.38735875487327576,0.0,Royal Victoria Dock and Bridge,Sights & Landmarks,4.0,43.0,/Attraction_Review-g186338-d2374338-Reviews-Royal_Victoria_Dock_and_Bridge-London_England.html,0.0017143320475842974,0.5579003257608022,0.0,3.088320813348749e-05,0.0008058951068416906,0.0002118948363286805,0.0006640615273916067,0.0,0.0,0.010050416955390959,0.2622649114385802,0.06895758518974418,0.21610757553009927,0.0,https://media-cdn.tripadvisor.com/media/photo-o/02/31/27/6e/le-vele-del-ponte.jpg
497,1,Art,0.0,0.8813790082931519,0.0,0.11669660359621048,0.0,0.0,Vagina Museum,Museums,4.5,34.0,/Attraction_Review-g186338-d19385611-Reviews-Vagina_Museum-London_England.html,0.001459498905375821,0.7938600884284631,0.0,0.0012863716978250815,0.0,0.0001703185652097453,0.0,0.0,0.0,0.6996916174625927,0.0,0.09264077605018896,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-w/1a/10/44/51/photo2jpg.jpg
498,1,Art,0.2822171151638031,0.3118545711040497,0.0,0.2610713541507721,0.13601864874362946,0.0,Bloomsbury,Other,4.5,60.0,/Attraction_Review-g186338-d188023-Reviews-Bloomsbury-London_England.html,0.002814747888939084,0.4497185252111061,0.0007943700291297933,0.0008777919956711272,0.0,0.0007348500429583537,0.00038285820440747784,0.0,0.12691826482079846,0.14024677779725525,0.0,0.1174086243635516,0.06117010611419251,0.0,https://media-cdn.tripadvisor.com/media/photo-s/00/13/0b/b4/russell-square-park.jpg
499,4,Nature,0.0,0.0,0.3595552146434784,0.035236895084381104,0.604622483253479,0.0,Lee Valley Regional Park,Nature & Parks,4.0,83.0,/Attraction_Review-g186338-d211609-Reviews-Lee_Valley_Regional_Park-London_England.html,0.0035676639909186726,0.2888987230849939,0.0,0.0,0.0012827721920305722,0.00012571340174432564,0.0021570898616032654,0.0,0.0,0.0,0.10387504238905182,0.0101798939953576,0.1746746633604082,0.0,https://media-cdn.tripadvisor.com/media/photo-s/02/84/43/76/explore-lee-valley.jpg
500,3,Food,0.06299326568841934,0.0,0.0,0.7999469637870789,0.0,0.13616856932640076,Old Compton Street,Sights & Landmarks,4.0,76.0,/Attraction_Review-g186338-d246026-Reviews-Old_Compton_Street-London_England.html,0.003243330900835157,0.3155334212446709,0.0002043080051517695,0.0,0.0,0.002594492706679895,0.0,0.0004416397286188299,0.01987648063804149,0.0,0.0,0.25241000229802385,0.0,0.04296573454555138,https://media-cdn.tripadvisor.com/media/photo-o/01/34/4a/e6/soho.jpg
501,1,Art,0.03636149317026138,0.5879111289978027,0.3294821679592133,0.04518720507621765,0.0,0.0,Down Street,Sights & Landmarks,4.5,26.0,/Attraction_Review-g186338-d10731582-Reviews-Down_Street-London_England.html,0.0010424992181255863,1.0382209617188942,3.790682819987634e-05,0.0006128968923075402,0.000343484902483803,4.7107625961237435e-05,0.0,0.0,0.03775126440876378,0.6103816577533396,0.3420752932878407,0.046914303511619584,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/0d/d3/de/53/photo0jpg.jpg
502,3,Food,0.200246661901474,0.0,0.2141515463590622,0.3381636142730713,0.2468719631433487,0.0,St. John's Wood,Other,4.0,65.0,/Attraction_Review-g186338-d543332-Reviews-St_John_s_Wood-London_England.html,0.0027336646164182045,0.3689784309584845,0.0005474072141959189,0.0,0.0005854185048330111,0.0009244259068983893,0.0006748651504306715,0.0,0.07388669911308,0.0,0.07901730156289992,0.124775079801728,0.0910904296082736,0.0,https://media-cdn.tripadvisor.com/media/photo-o/01/39/22/47/st-john-s-wood.jpg
503,0,Traditional sights,0.8360158205032349,0.0,0.08294332027435303,0.07829605042934418,0.0,0.0,Churchill And Roosevelt Allies Sculpture,Sights & Landmarks,4.0,28.0,/Attraction_Review-g186338-d10594341-Reviews-Churchill_And_Roosevelt_Allies_Sculpture-London_England.html,0.0010193325688339068,0.85692442873525,0.0008521781538993488,0.0,8.454682772286974e-05,7.980971421369251e-05,0.0,0.0,0.7164023793983658,0.0,0.07107615734350485,0.06709379828639209,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-s/0f/c7/b0/19/allies-statue-franklin.jpg
504,0,Traditional sights,0.9699947834014891,0.0,0.0,0.02872749418020248,0.0,0.0,Marble Arch,Sights & Landmarks,4.0,78.0,/Attraction_Review-g186338-d14101831-Reviews-Marble_Arch-London_England.html,0.0033359974980018765,0.3074356925001537,0.00323590017050224,0.0,0.0,9.583484870901896e-05,0.0,0.0,0.2982110179565734,0.0,0.0,0.008831857067084684,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-m/1280/13/b7/24/87/marble-arch.jpg
505,5,Performing arts,0.0,0.0,0.0,0.0,0.0,0.9955966472625732,The Vaudeville Theatre,Concerts & Shows,4.0,356.0,/Attraction_Review-g186338-d2534316-Reviews-The_Vaudeville_Theatre-London_England.html,0.016216654504175792,0.06714241593532289,0.0,0.0,0.0,0.0,0.0,0.016145246854172925,0.0,0.0,0.0,0.0,0.0,0.06684676419431664,https://media-cdn.tripadvisor.com/media/photo-o/05/24/5b/cb/vaudaville-theatre.jpg
506,2,Walking tours,0.0,0.0,0.5226107239723206,0.25288599729537964,0.22275970876216888,0.0,20 Fenchurch Street,Sights & Landmarks,4.5,36.0,/Attraction_Review-g186338-d15277479-Reviews-20_Fenchurch_Street-London_England.html,0.0015637488271883794,0.7497393751954686,0.0,0.0,0.0008172319066877861,0.0003954501816830136,0.0003483402333216665,0.0,0.0,0.0,0.3918218376614591,0.1895985896079209,0.16701172486607305,0.0,https://media-cdn.tripadvisor.com/media/photo-o/15/2f/d9/b6/odd-shot-showing-the.jpg
507,3,Food,0.09014829248189926,0.0,0.0,0.7401948571205139,0.16846396028995514,0.0,Stoke Newington,Other,4.5,53.0,/Attraction_Review-g186338-d2633432-Reviews-Stoke_Newington-London_England.html,0.0024498731625951283,0.5091566181325364,0.0002208518824051812,0.0,0.0,0.0018133835155504825,0.00041271533517885247,0.0,0.04589959973050658,0.0,0.0,0.3768751102105769,0.08577454029844747,0.0,https://media-cdn.tripadvisor.com/media/photo-o/02/6a/54/5f/filename-dsc06285-jpg.jpg
508,3,Food,0.07643336802721024,0.11822047829627992,0.011548792012035848,0.6607998013496399,0.0,0.13268017768859866,Savile Row,Sights & Landmarks,4.0,87.0,/Attraction_Review-g186338-d215619-Reviews-Savile_Row-London_England.html,0.003752997185252111,0.2756032415734309,0.00028685421506545873,0.0004436811222850968,4.334258391423261e-05,0.0024799797944803532,0.0,0.0004979483334040609,0.021065283992674173,0.03258194703881618,0.003182884514774425,0.18211856728304,0.0,0.036567087063516586,https://media-cdn.tripadvisor.com/media/photo-s/03/77/df/12/1-savile-row-gieves-hawkes.jpg
509,3,Food,0.0,0.0,0.2950630486011505,0.7028813362121582,0.0,0.0,Marylebone Station,Sights & Landmarks,3.5,47.0,/Attraction_Review-g186338-d12870767-Reviews-Marylebone_Station-London_England.html,0.0016622070866780182,0.4465963139889347,0.0,0.0,0.0004904558904016528,0.001168334338145564,0.0,0.0,0.0,0.0,0.1317740698996117,0.3139042139239669,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/11/39/1f/f4/ticket-office.jpg
510,1,Art,0.0,0.886393666267395,0.0,0.09342332184314728,0.0,0.0,Whitechapel Gallery,Museums,3.5,244.0,/Attraction_Review-g186338-d531747-Reviews-Whitechapel_Gallery-London_England.html,0.009648909429984594,0.08582830550582005,0.0,0.008552732205126085,0.0,0.0009014331711128293,0.0,0.0,0.0,0.07607766638682187,0.0,0.008018365408522195,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/01/ce/01/b4/whitechapel-art-gallery.jpg
511,2,Walking tours,0.14648444950580594,0.0,0.8444947600364685,0.0,0.0,0.0,Vauxhall Bridge,Sights & Landmarks,4.0,89.0,/Attraction_Review-g186338-d187587-Reviews-Vauxhall_Bridge-London_England.html,0.00384566378241883,0.269403663115792,0.0005633299421520378,0.0,0.003247642913114728,0.0,0.0,0.0,0.03946344728636439,0.0,0.2275099818359164,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/01/51/c8/48/vauxhall-bridge-across.jpg
512,0,Traditional sights,0.8963493108749391,0.0,0.013680716045200823,0.0,0.08855513483285904,0.0,St Mary Abbots Church,Sights & Landmarks,4.5,47.0,/Attraction_Review-g186338-d8727586-Reviews-St_Mary_Abbots_Church-London_England.html,0.0021371233971574518,0.5741952608429159,0.0019156090842967907,0.0,2.923737835006604e-05,0.0,0.0001892532505897359,0.0,0.5146795263642036,0.0,0.007855402318091951,0.0,0.05084793874433309,0.0,https://media-cdn.tripadvisor.com/media/photo-o/09/3e/9c/99/st-mary-abbots-church.jpg
513,1,Art,0.09621457010507584,0.7500439882278442,0.03534415736794472,0.08686179667711258,0.0,0.0306253582239151,Gagosian Gallery,Museums,4.5,30.0,/Attraction_Review-g186338-d3208929-Reviews-Gagosian_Gallery-London_England.html,0.0012509990617507038,0.89974980018765,0.00012036433692819716,0.0009383043255447893,4.4215507705668064e-05,0.00010866402614504825,0.0,3.831229440389699e-05,0.08656904022718262,0.674851928539951,0.03180089852960912,0.07815388420417232,0.0,0.027555159942642817,https://media-cdn.tripadvisor.com/media/photo-s/02/81/db/03/filename-p1020678-reclining.jpg
514,0,Traditional sights,0.8471102118492126,0.0,0.0,0.0,0.0943140909075737,0.05682000517845154,Jesuit Church of The Immaculate Conception Farm Street,Sights & Landmarks,5.0,24.0,/Attraction_Review-g186338-d9861696-Reviews-Jesuit_Church_of_The_Immaculate_Conception_Farm_Street-London_England.html,0.0010424992181255863,1.2497393751954686,0.0008831117335190039,0.0,0.0,0.0,9.832236602937105e-05,5.923481097242749e-05,1.058666986878136,0.0,0.0,0.0,0.1178680330429598,0.07101019777032133,https://media-cdn.tripadvisor.com/media/photo-o/0f/93/c9/68/photo4jpg.jpg
515,0,Traditional sights,0.5602331757545471,0.0,0.023815622553229332,0.0,0.0,0.414256751537323,Agatha Christie Memorial,Sights & Landmarks,4.0,36.0,/Attraction_Review-g186338-d10281103-Reviews-Agatha_Christie_Memorial-London_England.html,0.001389998957500782,0.6664350001737499,0.0007787235302561728,0.0,3.310369052122088e-05,0.0,0.0,0.0005758164527745394,0.3733589965813221,0.0,0.01587156442039935,0.0,0.0,0.2760751982827529,https://media-cdn.tripadvisor.com/media/photo-o/0b/ac/c7/0f/agatha-christie-memorial.jpg
516,3,Food,0.011115950532257557,0.2716594934463501,0.2252471745014191,0.491719514131546,0.0,0.0,Roberson Wine,Food & Drink,4.5,123.0,/Attraction_Review-g186338-d5308983-Reviews-Roberson_Wine-London_England.html,0.006098620426034681,0.21921470144263247,6.779196297081702e-05,0.0016567481356581453,0.0013736970193209527,0.002998810672762496,0.0,0.0,0.002436779777179912,0.05955175474989841,0.049377492109125135,0.10779214648386316,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/12/99/15/96/getlstd-property-photo.jpg
517,0,Traditional sights,0.7087616324424744,0.2528732717037201,0.0,0.0,0.012115762569010258,0.02538570016622544,Wellington Barracks,Sights & Landmarks,4.0,57.0,/Attraction_Review-g186338-d7084888-Reviews-Wellington_Barracks-London_England.html,0.002362998227751329,0.4208038949233946,0.0016748024813597058,0.0005975390928815707,0.0,0.0,2.8629525478427125e-05,5.998636450301733e-05,0.2982496555040566,0.10641005765494724,0.0,0.0,0.00509836007900659,0.01068240150530513,https://media-cdn.tripadvisor.com/media/photo-o/06/95/2e/f5/wellington-barracks.jpg
