u_id,i_id,rating
19756,152,4.0
19757,152,5.0
19758,152,5.0
19759,152,5.0
19760,152,5.0
19761,152,5.0
19761,425,5.0
19762,152,5.0
19763,152,5.0
19764,152,5.0
19764,274,4.0
19765,152,5.0
19766,152,4.0
19766,276,5.0
19767,152,5.0
19768,152,5.0
19769,152,5.0
19770,152,5.0
19771,152,5.0
19772,152,4.0
19772,287,4.0
19773,152,5.0
19774,152,5.0
19775,152,4.0
19776,152,5.0
19776,184,5.0
19777,152,4.0
19777,397,4.0
19778,152,5.0
19779,153,5.0
19780,153,5.0
19781,153,5.0
19782,153,5.0
19783,153,5.0
19784,153,5.0
19785,153,5.0
19786,153,5.0
19787,153,5.0
19788,153,5.0
19789,153,5.0
19789,628,2.0
19790,153,4.0
19791,153,5.0
19792,153,5.0
19793,153,5.0
19794,153,5.0
19794,204,5.0
19795,153,5.0
19796,153,5.0
19797,153,5.0
19798,153,5.0
19799,153,5.0
19800,153,5.0
19801,153,5.0
19802,153,5.0
19803,153,5.0
19804,153,5.0
19805,153,5.0
19806,153,5.0
19807,153,5.0
19808,153,5.0
19809,153,3.0
19809,462,4.0
19810,153,5.0
19811,153,5.0
19812,153,5.0
19813,153,5.0
19814,153,5.0
19815,153,5.0
19816,153,5.0
19817,153,5.0
19818,153,5.0
19818,670,5.0
19819,153,5.0
19820,153,5.0
19821,153,5.0
19822,153,5.0
19823,153,5.0
19824,153,5.0
19825,153,5.0
19826,153,5.0
19827,153,5.0
19828,153,5.0
19829,153,1.0
19830,153,5.0
19831,153,5.0
19832,153,5.0
19833,153,5.0
19834,153,5.0
19835,153,5.0
19836,153,5.0
19836,243,5.0
19837,153,5.0
19838,153,5.0
19839,153,5.0
19840,153,5.0
19841,153,4.0
19841,429,5.0
19841,565,5.0
19842,153,5.0
19843,153,5.0
19844,153,5.0
19845,153,5.0
19846,153,5.0
19847,153,5.0
19848,153,5.0
19849,153,5.0
19850,153,5.0
19851,153,5.0
19852,153,5.0
19853,153,5.0
19854,153,5.0
19855,153,5.0
19856,153,5.0
19857,153,5.0
19858,153,5.0
19858,548,5.0
19859,153,5.0
19860,153,5.0
19861,153,5.0
19862,153,4.0
19863,153,5.0
19864,153,3.0
19865,153,5.0
19866,153,5.0
19867,153,5.0
19868,153,5.0
19869,153,5.0
19870,153,5.0
19871,153,5.0
19872,153,5.0
19873,153,5.0
19874,153,5.0
19875,153,5.0
19876,153,5.0
19877,153,5.0
19878,153,5.0
19879,153,5.0
19880,153,5.0
19881,153,5.0
19881,261,4.0
19881,290,4.0
19882,153,4.0
19883,153,5.0
19884,153,5.0
19885,153,4.0
19886,153,5.0
19887,153,5.0
19888,153,5.0
19888,557,5.0
19889,153,5.0
19890,153,5.0
19891,153,5.0
19892,153,5.0
19893,153,5.0
19894,153,5.0
19895,153,5.0
19896,153,5.0
19897,153,5.0
19898,153,5.0
19899,153,5.0
19900,153,5.0
19901,153,5.0
19902,153,5.0
19903,153,5.0
19904,153,5.0
19905,153,5.0
19906,153,5.0
19907,153,5.0
19908,154,5.0
19909,154,3.0
19910,154,4.0
19911,154,5.0
19912,154,5.0
19913,154,5.0
19914,154,5.0
19915,154,1.0
19916,154,5.0
19917,154,4.0
19918,154,4.0
19918,273,5.0
19919,154,5.0
19920,154,4.0
19921,154,5.0
19921,157,4.0
19921,163,5.0
19921,170,4.0
19921,186,4.0
19921,225,3.0
19921,398,3.0
19922,154,5.0
19923,154,5.0
19923,239,5.0
19924,154,5.0
19925,154,4.0
19926,154,4.0
19927,154,3.0
19928,154,5.0
19928,534,5.0
19929,154,5.0
19930,154,5.0
19930,424,4.0
19931,154,5.0
19932,154,5.0
19933,154,5.0
19934,154,5.0
19935,154,5.0
19936,154,5.0
19937,154,5.0
19938,154,5.0
19939,154,5.0
19940,154,5.0
19941,154,5.0
19942,154,4.0
19943,154,5.0
19943,158,5.0
19943,186,4.0
19944,154,5.0
19945,154,5.0
19945,186,4.0
19945,339,4.0
19945,536,4.0
19946,154,5.0
19947,154,1.0
19948,154,5.0
19949,154,5.0
19950,154,5.0
19951,154,5.0
19952,154,5.0
19953,154,5.0
19953,234,3.0
19954,154,5.0
19955,154,4.0
19955,283,5.0
19956,154,5.0
19957,154,5.0
19958,154,5.0
19959,154,5.0
19960,154,4.0
19961,154,5.0
19962,154,5.0
19963,154,5.0
19964,154,5.0
19965,154,5.0
19966,154,5.0
19966,190,5.0
19966,419,3.0
19966,543,4.0
19967,154,5.0
19968,154,5.0
19969,154,3.0
19969,181,4.0
19969,297,4.0
19969,344,5.0
19970,154,5.0
19971,154,4.0
19972,154,5.0
19973,154,5.0
19974,154,5.0
19975,154,5.0
19976,154,5.0
19977,154,5.0
19978,154,5.0
19979,154,5.0
19980,154,2.0
19981,154,5.0
19982,154,5.0
19983,154,5.0
19984,154,4.0
19985,154,5.0
19986,154,5.0
19987,154,5.0
19987,182,5.0
19988,154,5.0
19988,240,4.0
19989,154,5.0
19990,154,5.0
19991,154,5.0
19992,154,5.0
19993,154,5.0
19994,154,5.0
19995,154,5.0
19995,423,4.0
19996,154,5.0
19997,154,5.0
19998,154,5.0
19999,155,4.0
20000,155,5.0
20001,155,5.0
20002,155,5.0
20003,155,5.0
20004,155,5.0
20005,155,4.0
20006,155,5.0
20007,155,5.0
20008,155,5.0
20009,155,5.0
20010,155,5.0
20010,180,5.0
20011,155,5.0
20012,155,5.0
20013,155,5.0
20014,155,5.0
20015,155,4.0
20016,155,5.0
20017,155,4.0
20017,232,4.0
20018,155,5.0
20019,155,5.0
20020,155,5.0
20021,155,5.0
20022,155,5.0
20023,155,5.0
20024,155,5.0
20025,155,4.0
20025,613,5.0
20026,155,4.0
20027,155,5.0
20028,155,5.0
20029,155,5.0
20030,155,5.0
20031,155,5.0
20032,155,5.0
20033,155,5.0
20034,155,5.0
20035,155,5.0
20035,228,4.0
20036,155,5.0
20036,339,5.0
20036,558,5.0
20037,155,5.0
20038,155,4.0
20039,155,4.0
20040,155,3.0
20041,155,5.0
20042,155,5.0
20043,155,5.0
20044,155,5.0
20045,155,5.0
20046,155,4.0
20046,356,4.0
20047,155,5.0
20048,155,5.0
20049,155,2.0
20049,506,2.0
20050,155,5.0
20051,155,4.0
20052,155,5.0
20053,156,4.0
20054,156,4.0
20055,156,4.0
20056,156,5.0
20057,156,5.0
20058,156,3.0
20059,156,4.0
20060,156,5.0
20061,156,4.0
20062,156,4.0
20063,156,3.0
20064,156,5.0
20064,380,4.0
20065,156,5.0
20066,156,2.0
20067,156,4.0
20068,156,5.0
20069,156,3.0
20070,156,5.0
20071,156,3.0
20072,156,4.0
20073,156,4.0
20074,156,4.0
20074,176,4.0
20074,218,4.0
20075,156,1.0
20076,156,5.0
20077,156,5.0
20078,156,5.0
20079,156,3.0
20080,156,3.0
20081,156,1.0
20082,156,4.0
20082,240,1.0
20083,156,5.0
20084,156,5.0
20085,156,5.0
20086,156,3.0
20087,156,4.0
20087,218,4.0
20088,156,5.0
20089,156,2.0
20090,156,5.0
20091,156,4.0
20092,156,4.0
20093,156,2.0
20094,156,1.0
20095,156,2.0
20096,156,5.0
20096,218,4.0
20096,389,4.0
20096,431,5.0
20096,494,4.0
20096,590,5.0
20097,156,3.0
20098,156,5.0
20099,156,5.0
20100,156,3.0
20101,156,4.0
20102,156,3.0
20103,156,4.0
20104,156,4.0
20105,156,5.0
20106,156,5.0
20107,156,4.0
20108,156,5.0
20109,156,2.0
20110,156,5.0
20110,246,5.0
20111,156,4.0
20112,156,5.0
20113,156,2.0
20114,156,4.0
20115,156,3.0
20116,156,5.0
20117,156,5.0
20118,156,5.0
20119,156,4.0
20120,156,1.0
20121,156,5.0
20122,156,1.0
20122,202,5.0
20123,156,5.0
20124,156,5.0
20125,156,4.0
20126,156,5.0
20127,156,5.0
20128,156,4.0
20129,156,4.0
20130,156,5.0
20131,156,2.0
20132,156,5.0
20133,156,5.0
20134,156,5.0
20135,156,1.0
20136,156,3.0
20137,156,1.0
20138,156,5.0
20139,156,5.0
20140,156,5.0
20141,156,5.0
20142,156,1.0
20143,156,3.0
20144,157,3.0
20144,209,5.0
20144,505,4.0
20145,157,5.0
20146,157,4.0
20147,157,5.0
20148,157,5.0
20148,180,5.0
20149,157,5.0
20149,201,5.0
20149,238,5.0
20149,367,5.0
20150,157,5.0
20151,157,5.0
20152,157,5.0
20152,209,3.0
20152,269,3.0
20153,157,5.0
20154,157,4.0
20155,157,5.0
20156,157,3.0
20157,157,5.0
20158,157,5.0
20158,394,5.0
20159,157,5.0
20160,157,4.0
20161,157,4.0
20161,220,5.0
20162,157,5.0
20162,214,2.0
20163,157,4.0
20164,157,5.0
20164,670,3.0
20165,157,5.0
20166,157,1.0
20167,157,5.0
20167,257,4.0
20168,157,4.0
20168,680,2.0
20169,157,5.0
20170,157,5.0
20171,157,4.0
20171,399,4.0
20172,157,5.0
20173,157,5.0
20174,157,5.0
20174,186,5.0
20175,157,5.0
20176,157,5.0
20176,208,4.0
20176,242,5.0
20177,157,5.0
20178,157,5.0
20178,201,4.0
20179,157,5.0
20180,157,5.0
20181,157,5.0
20181,256,5.0
20182,157,5.0
20183,157,5.0
20184,157,5.0
20185,157,5.0
20186,157,5.0
20187,157,5.0
20188,157,4.0
20189,157,5.0
20190,157,4.0
20191,157,4.0
20192,157,5.0
20193,157,5.0
20194,157,5.0
20195,157,5.0
20196,157,5.0
20197,157,5.0
20198,157,5.0
20199,157,4.0
20200,157,5.0
20201,157,5.0
20202,157,4.0
20203,157,5.0
20204,157,5.0
20205,157,4.0
20205,386,4.0
20206,157,5.0
20207,157,5.0
20208,157,5.0
20209,157,5.0
20210,157,5.0
20211,157,3.0
20211,167,4.0
20211,393,4.0
20212,157,4.0
20213,157,5.0
20214,157,5.0
20215,157,5.0
20215,245,5.0
20215,271,5.0
20215,481,3.0
20216,157,1.0
20217,157,5.0
20218,157,5.0
20219,157,3.0
20220,157,4.0
20221,157,4.0
20222,157,5.0
20222,173,4.0
20222,176,5.0
20222,192,5.0
20222,212,3.0
20222,252,5.0
20222,272,5.0
20222,313,4.0
20222,320,5.0
20222,479,5.0
20223,157,5.0
20224,157,4.0
20224,284,3.0
20225,157,5.0
20226,157,5.0
20227,157,5.0
20228,157,5.0
20229,157,3.0
20229,225,4.0
20229,257,5.0
20229,368,5.0
20230,157,4.0
20231,157,5.0
20232,157,5.0
20232,391,5.0
20232,419,5.0
20233,157,5.0
20234,157,5.0
20235,157,4.0
20236,157,5.0
20237,157,3.0
20238,157,5.0
20239,157,5.0
20240,157,5.0
20241,157,5.0
20242,157,5.0
20243,157,5.0
20243,330,5.0
20243,542,5.0
20244,157,2.0
20245,157,4.0
20246,157,4.0
20246,182,4.0
20247,157,5.0
20248,157,5.0
20249,157,4.0
20250,157,5.0
20251,157,5.0
20252,157,5.0
20253,157,5.0
20253,455,4.0
20254,157,5.0
20255,157,5.0
20255,243,4.0
20256,157,5.0
20256,482,4.0
20257,158,5.0
20258,158,3.0
20259,158,5.0
20260,158,5.0
20261,158,5.0
20262,158,1.0
20263,158,4.0
20264,158,5.0
20265,158,5.0
20266,158,5.0
20267,158,4.0
20267,603,1.0
20268,158,3.0
20269,158,4.0
20270,158,2.0
20271,158,5.0
20272,158,4.0
20273,158,5.0
20274,158,5.0
20275,158,4.0
20276,158,3.0
20276,361,2.0
20277,158,4.0
20278,158,3.0
20279,158,4.0
20280,158,4.0
20281,158,5.0
20282,158,4.0
20283,158,5.0
20283,164,5.0
20284,158,5.0
20285,158,5.0
20286,158,3.0
20287,158,5.0
20288,158,3.0
20289,158,5.0
20290,158,5.0
20291,158,5.0
20292,158,2.0
20293,158,5.0
20294,158,2.0
20295,158,2.0
20296,158,4.0
20297,158,1.0
20298,158,4.0
20299,158,5.0
20300,158,3.0
20301,158,2.0
20302,158,5.0
20303,158,2.0
20304,158,5.0
20305,158,5.0
20306,158,3.0
20307,158,5.0
20308,158,3.0
20309,158,4.0
20310,158,5.0
20311,158,1.0
20312,158,5.0
20313,158,5.0
20314,158,4.0
20315,158,5.0
20316,158,5.0
20317,158,4.0
20318,158,5.0
20319,158,5.0
20320,158,5.0
20321,158,3.0
20322,158,5.0
20322,273,4.0
20322,351,4.0
20322,437,5.0
20322,477,5.0
20322,489,5.0
20322,587,5.0
20322,632,4.0
20323,158,5.0
20324,158,4.0
20325,158,4.0
20326,158,5.0
20327,158,5.0
20328,158,5.0
20329,158,5.0
20330,158,4.0
20331,158,2.0
20332,158,5.0
20332,458,4.0
20333,158,4.0
20334,158,5.0
20335,158,5.0
20336,158,5.0
20337,158,5.0
20338,158,5.0
20339,158,5.0
20340,158,5.0
20341,158,5.0
20342,158,5.0
20343,158,3.0
20344,158,1.0
20345,158,4.0
20346,158,3.0
20347,158,4.0
20348,158,5.0
20349,158,5.0
20350,158,4.0
20351,158,4.0
20351,294,5.0
20352,158,2.0
20353,158,5.0
20354,158,3.0
20355,158,5.0
20356,158,5.0
20357,158,4.0
20358,158,3.0
20359,158,5.0
20360,158,5.0
20361,158,5.0
20362,158,4.0
20363,158,1.0
20364,158,4.0
20365,158,5.0
20366,158,5.0
20367,158,5.0
20368,158,5.0
20369,158,1.0
20370,158,4.0
20371,158,2.0
20372,158,3.0
20373,158,5.0
20374,158,5.0
20374,177,4.0
20375,158,5.0
20376,158,4.0
20377,158,4.0
20378,158,5.0
20379,158,5.0
20380,159,4.0
20380,215,3.0
20381,159,5.0
20382,159,5.0
20383,159,5.0
20384,159,5.0
20385,159,5.0
20386,159,5.0
20387,159,5.0
20388,159,5.0
20389,159,5.0
20390,159,5.0
20391,159,4.0
20391,205,4.0
20391,469,3.0
20392,159,4.0
20392,508,5.0
20393,159,5.0
20394,159,5.0
20395,159,5.0
20396,159,4.0
20397,159,2.0
20397,335,5.0
20397,542,3.0
20398,159,5.0
20399,159,5.0
20399,440,5.0
20399,563,4.0
20400,159,4.0
20401,159,5.0
20401,207,4.0
20401,263,5.0
20401,425,5.0
20401,565,4.0
20402,159,5.0
20402,410,5.0
20403,159,5.0
20403,323,5.0
20403,358,5.0
20403,473,5.0
20403,622,5.0
20404,159,5.0
20405,159,4.0
20406,159,5.0
20407,159,5.0
20408,159,5.0
20409,159,5.0
20410,159,5.0
20411,159,5.0
20412,159,5.0
20413,159,5.0
20414,159,5.0
20415,159,3.0
20415,323,2.0
20415,397,2.0
20416,159,5.0
20417,159,5.0
20418,159,5.0
20419,159,4.0
20420,159,5.0
20421,159,5.0
20422,159,5.0
20423,159,5.0
20424,159,5.0
20425,159,5.0
20426,159,5.0
20426,644,5.0
20427,159,5.0
20428,159,5.0
20429,159,5.0
20430,159,5.0
20431,159,5.0
20432,159,5.0
20433,160,5.0
20433,166,5.0
20433,250,5.0
20433,367,4.0
20433,433,4.0
20433,521,5.0
20433,612,4.0
20434,160,1.0
20435,160,1.0
20436,160,5.0
20437,160,4.0
20437,220,5.0
20437,225,5.0
20437,230,4.0
20437,339,4.0
20437,398,5.0
20437,419,4.0
20437,433,5.0
20437,505,4.0
20438,160,5.0
20439,160,5.0
20440,160,4.0
20441,160,3.0
20442,160,5.0
20442,364,4.0
20442,400,4.0
20442,520,4.0
20443,160,2.0
20444,160,5.0
20445,160,4.0
20446,160,1.0
20447,160,5.0
20447,232,5.0
20448,160,5.0
20449,160,3.0
20450,160,5.0
20451,160,5.0
20452,160,3.0
20452,179,5.0
20453,160,5.0
20454,160,1.0
20455,160,5.0
20456,160,5.0
20457,160,5.0
20458,160,5.0
20459,160,5.0
20459,455,4.0
20460,160,5.0
20460,364,4.0
20460,398,5.0
20461,160,3.0
20462,160,5.0
20463,160,5.0
20463,235,5.0
20464,160,4.0
20465,160,5.0
20466,160,5.0
20466,245,5.0
20467,160,2.0
20468,160,5.0
20468,296,5.0
20468,388,5.0
20469,160,5.0
20469,164,5.0
20469,258,4.0
20470,160,4.0
20471,160,2.0
20472,160,5.0
20473,160,1.0
20474,160,5.0
20475,160,1.0
20476,160,5.0
20477,160,5.0
20478,160,4.0
20479,160,5.0
20480,160,5.0
20481,160,4.0
20482,160,5.0
20483,160,5.0
20483,170,5.0
20483,670,5.0
20484,160,5.0
20485,160,5.0
20486,160,1.0
20487,160,4.0
20487,209,5.0
20487,230,5.0
20487,238,5.0
20487,395,2.0
20488,160,2.0
20489,160,5.0
20489,321,1.0
20489,364,5.0
20489,376,5.0
20490,160,5.0
20490,339,5.0
20491,160,5.0
20492,160,1.0
20493,160,3.0
20494,160,5.0
20495,160,5.0
20496,160,5.0
20497,160,5.0
20498,160,4.0
20499,160,3.0
20500,160,5.0
20501,160,5.0
20502,160,5.0
20503,160,5.0
20504,160,5.0
20505,160,5.0
20506,160,5.0
20506,163,5.0
20506,166,5.0
20506,363,5.0
20507,160,5.0
20508,160,5.0
20508,561,5.0
20509,160,5.0
20509,186,4.0
20510,160,5.0
20511,160,4.0
20512,160,5.0
20513,160,5.0
20514,160,3.0
20514,204,4.0
20515,160,5.0
20516,160,5.0
20517,160,5.0
20518,160,5.0
20518,220,5.0
20519,160,1.0
20519,419,1.0
20520,160,5.0
20520,161,5.0
20520,166,5.0
20520,312,5.0
20521,160,1.0
20522,160,5.0
20523,160,5.0
20524,160,4.0
20525,160,5.0
20526,160,4.0
20527,160,4.0
20528,160,5.0
20529,160,5.0
20530,160,5.0
20531,160,4.0
20532,160,5.0
20533,160,5.0
20534,160,5.0
20534,243,5.0
20535,160,5.0
20535,193,2.0
20535,254,4.0
20536,161,5.0
20536,350,4.0
20536,485,3.0
20537,161,4.0
20537,287,4.0
20538,161,5.0
20538,407,5.0
20539,161,5.0
20540,161,5.0
20541,161,4.0
20542,161,5.0
20543,161,5.0
20544,161,3.0
20544,221,4.0
20544,346,3.0
20544,438,4.0
20545,161,5.0
20546,161,4.0
20547,161,4.0
20548,161,4.0
20549,161,3.0
20549,330,4.0
20549,395,1.0
20550,161,3.0
20550,247,3.0
20550,398,5.0
20551,161,5.0
20552,161,4.0
20553,161,5.0
20554,161,4.0
20555,161,5.0
20556,161,5.0
20557,161,5.0
20558,161,4.0
20559,161,3.0
20559,294,4.0
20559,402,3.0
20560,161,4.0
20560,183,4.0
20560,373,4.0
20560,412,2.0
20560,492,2.0
20561,161,5.0
20562,161,5.0
20563,161,5.0
20564,161,4.0
20565,161,5.0
20566,161,5.0
20567,161,4.0
20568,161,5.0
20568,231,4.0
20568,390,5.0
20568,402,5.0
20569,161,4.0
20570,161,4.0
20570,226,5.0
20570,329,4.0
20570,433,4.0
20570,448,5.0
20571,161,5.0
20572,161,5.0
20573,161,4.0
20573,252,5.0
20573,329,5.0
20573,340,5.0
20573,353,5.0
20574,161,4.0
20575,161,5.0
20576,161,4.0
20577,161,5.0
20578,161,5.0
20579,161,5.0
20579,233,5.0
20579,391,5.0
20579,438,4.0
20580,161,5.0
20581,161,5.0
20582,161,5.0
20583,161,4.0
20583,224,4.0
20583,307,3.0
20583,313,3.0
20583,346,4.0
20584,161,5.0
20585,161,5.0
20586,161,4.0
20587,161,5.0
20587,224,5.0
20588,161,5.0
20588,300,5.0
20588,341,4.0
20589,161,4.0
20590,161,5.0
20590,190,5.0
20591,161,4.0
20591,190,4.0
20592,161,4.0
20593,161,5.0
20594,161,4.0
20594,226,4.0
20594,239,5.0
20594,241,5.0
20594,282,5.0
20594,329,4.0
20594,343,5.0
20594,375,5.0
20594,377,4.0
20594,418,4.0
20594,422,5.0
20594,439,4.0
20594,543,4.0
20594,545,4.0
20594,622,4.0
20595,161,4.0
20596,161,4.0
20597,161,5.0
20598,161,4.0
20599,161,5.0
20599,236,5.0
20600,161,5.0
20600,226,4.0
20601,161,5.0
20602,161,4.0
20603,161,5.0
20603,174,5.0
20604,161,5.0
20605,161,5.0
20606,161,4.0
20607,161,4.0
20608,161,4.0
20608,310,4.0
20609,161,4.0
20610,161,5.0
20610,508,4.0
20611,161,5.0
20611,205,4.0
20611,310,4.0
20611,341,4.0
20612,161,5.0
20612,657,5.0
20613,161,5.0
20613,370,5.0
20614,161,5.0
20615,161,5.0
20616,161,5.0
20617,161,5.0
20618,161,5.0
20619,161,4.0
20619,217,4.0
20619,343,4.0
20619,349,3.0
20619,524,3.0
20620,161,5.0
20621,161,5.0
20622,161,4.0
20623,162,5.0
20623,195,5.0
20624,162,4.0
20624,172,4.0
20624,473,4.0
20625,162,4.0
20626,162,5.0
20627,162,4.0
20627,207,4.0
20627,209,5.0
20628,162,5.0
20629,162,5.0
20629,174,5.0
20629,255,5.0
20630,162,3.0
20631,162,4.0
20631,304,5.0
20632,162,5.0
20633,162,5.0
20634,162,5.0
20635,162,5.0
20635,165,4.0
20635,180,5.0
20636,162,4.0
20636,293,5.0
20636,348,4.0
20637,162,5.0
20637,264,5.0
20638,162,4.0
20639,162,4.0
20640,162,5.0
20641,162,5.0
20642,162,5.0
20642,665,5.0
20643,162,5.0
20644,162,5.0
20645,162,5.0
20645,255,5.0
20646,162,4.0
20646,384,5.0
20647,162,5.0
20648,162,5.0
20648,500,5.0
20649,162,5.0
20650,162,5.0
20650,407,4.0
20650,438,5.0
20651,162,5.0
20652,162,5.0
20653,162,5.0
20654,162,5.0
20655,162,5.0
20655,624,5.0
20656,162,5.0
20657,162,5.0
20657,488,3.0
20657,533,5.0
20658,162,5.0
20659,162,5.0
20659,463,4.0
20660,162,5.0
20661,162,4.0
20662,162,5.0
20662,236,5.0
20663,163,4.0
20663,254,5.0
20664,163,5.0
20665,163,5.0
20666,163,5.0
20667,163,5.0
20668,163,1.0
20669,163,5.0
20670,163,1.0
20671,163,5.0
20672,163,5.0
20672,290,5.0
20673,163,5.0
20674,163,3.0
20674,301,3.0
20675,163,3.0
20676,163,5.0
20677,163,5.0
20678,163,5.0
20679,163,5.0
20680,163,5.0
20681,163,5.0
20682,163,5.0
20682,272,5.0
20682,365,5.0
20682,388,5.0
20683,163,4.0
20684,163,2.0
20685,163,3.0
20685,341,5.0
20685,542,5.0
20686,163,5.0
20687,163,2.0
20687,243,5.0
20688,163,5.0
20689,163,3.0
20690,163,5.0
20691,163,4.0
20691,454,4.0
20691,613,5.0
20692,163,5.0
20693,163,5.0
20694,163,5.0
20694,209,5.0
20694,235,5.0
20694,300,5.0
20694,548,5.0
20695,163,5.0
20696,163,5.0
20697,163,4.0
20698,163,5.0
20699,163,5.0
20700,163,5.0
20701,163,5.0
20702,163,5.0
20703,163,5.0
20704,163,4.0
20705,163,5.0
20705,174,5.0
20705,180,4.0
20705,278,5.0
20705,294,4.0
20705,457,4.0
20705,493,4.0
20706,163,5.0
20706,442,5.0
20707,163,5.0
20708,163,5.0
20709,163,5.0
20710,163,5.0
20711,163,5.0
20712,163,4.0
20713,163,5.0
20714,163,3.0
20715,163,4.0
20716,163,3.0
20717,163,5.0
20718,163,5.0
20719,163,5.0
20720,163,5.0
20720,398,5.0
20720,489,5.0
20721,163,4.0
20722,163,5.0
20723,163,2.0
20724,163,1.0
20725,163,5.0
20726,163,4.0
20726,462,3.0
20727,163,5.0
20728,163,5.0
20729,163,5.0
20730,163,5.0
20731,163,5.0
20731,434,4.0
20732,163,5.0
20733,163,5.0
20734,163,5.0
20735,163,3.0
20735,255,4.0
20736,163,5.0
20736,177,5.0
20737,163,5.0
20737,252,5.0
20738,163,5.0
20739,163,5.0
20740,163,5.0
20740,245,5.0
20741,163,5.0
20741,225,5.0
20742,163,5.0
20743,163,5.0
20743,518,5.0
20743,663,5.0
20744,163,4.0
20745,163,5.0
20746,163,5.0
20747,163,5.0
20747,225,5.0
20748,163,5.0
20749,163,4.0
20750,163,5.0
20751,163,5.0
20751,193,5.0
20752,163,5.0
20753,163,5.0
20754,163,5.0
20755,163,5.0
20756,163,5.0
20756,300,4.0
20756,436,3.0
20756,535,4.0
20757,163,5.0
20758,163,5.0
20758,243,4.0
20758,462,4.0
20759,163,5.0
20760,163,5.0
20761,163,5.0
20762,163,5.0
20763,163,5.0
20763,542,5.0
20764,163,5.0
20765,163,5.0
20766,163,5.0
20767,163,5.0
20767,632,4.0
20768,163,5.0
20769,163,5.0
20770,163,5.0
20771,163,4.0
20772,163,5.0
20773,163,5.0
20774,163,5.0
20775,163,5.0
20776,163,5.0
20777,163,4.0
20778,163,5.0
20779,163,5.0
20780,163,5.0
20780,237,5.0
20781,163,5.0
20782,164,5.0
20783,164,5.0
20784,164,4.0
20785,164,5.0
20786,164,5.0
20787,164,5.0
20788,164,5.0
20789,164,1.0
20790,164,4.0
20791,164,3.0
20792,164,4.0
20792,177,5.0
20792,269,4.0
20792,272,5.0
20793,164,5.0
20794,164,1.0
20795,164,3.0
20796,164,5.0
20797,164,5.0
20797,366,4.0
20798,164,5.0
20799,164,5.0
20800,164,5.0
20801,164,5.0
20802,164,5.0
20803,164,5.0
20804,164,5.0
20804,209,5.0
20804,230,3.0
20805,164,5.0
20806,164,2.0
20807,164,5.0
20808,164,5.0
20809,164,4.0
20810,164,5.0
20811,164,1.0
20812,164,5.0
20813,164,4.0
20814,164,5.0
20815,164,4.0
20816,164,5.0
20816,183,4.0
20817,164,4.0
20818,164,3.0
20819,164,4.0
20820,164,5.0
20821,164,5.0
20822,164,3.0
20823,164,5.0
20824,164,2.0
20825,164,5.0
20826,164,5.0
20827,164,5.0
20828,164,5.0
20829,164,5.0
20830,164,5.0
20831,164,4.0
20831,274,5.0
20831,336,4.0
20832,164,4.0
20833,164,4.0
20834,164,5.0
20835,164,3.0
20836,164,3.0
20837,164,5.0
20838,164,5.0
20839,164,5.0
20840,164,5.0
20841,164,2.0
20842,164,5.0
20843,164,4.0
20844,164,4.0
20844,376,5.0
20845,164,5.0
20846,164,4.0
20847,164,5.0
20848,164,5.0
20849,164,5.0
20850,164,1.0
20851,164,5.0
20852,164,5.0
20853,164,5.0
20854,164,5.0
20855,164,5.0
20856,164,5.0
20857,164,5.0
20858,164,1.0
20859,164,2.0
20860,164,5.0
20861,164,1.0
20862,164,5.0
20862,172,5.0
20862,410,5.0
20862,457,5.0
20863,164,4.0
20864,164,4.0
20865,164,4.0
20865,376,5.0
20866,164,4.0
20867,164,2.0
20868,164,1.0
20869,164,4.0
20869,212,5.0
20870,164,4.0
20871,164,5.0
20872,164,5.0
20873,164,4.0
20874,164,2.0
20875,164,4.0
20876,164,5.0
20877,164,5.0
20878,164,5.0
20878,202,3.0
20879,164,4.0
20880,164,4.0
20881,164,5.0
20882,164,5.0
20883,164,5.0
20884,164,5.0
20885,164,5.0
20886,164,1.0
20887,164,4.0
20888,164,2.0
20889,164,5.0
20890,164,5.0
20891,164,3.0
20891,254,3.0
20892,164,3.0
20893,164,3.0
20894,164,5.0
20895,164,5.0
20896,164,5.0
20897,164,5.0
20898,164,5.0
20899,165,1.0
20900,165,5.0
20901,165,5.0
20902,165,3.0
20903,165,5.0
20904,165,5.0
20905,165,5.0
20906,165,5.0
20907,165,4.0
20907,297,3.0
20908,165,5.0
20909,165,1.0
20910,165,5.0
20911,165,5.0
20912,165,3.0
20913,165,5.0
20914,165,4.0
20915,165,4.0
20915,442,4.0
20916,165,4.0
20917,165,4.0
20918,165,3.0
20919,165,5.0
20920,165,5.0
20921,165,5.0
20922,165,3.0
20922,258,3.0
20923,165,5.0
20924,165,4.0
20925,165,5.0
20926,165,5.0
20927,165,5.0
20928,165,4.0
20929,165,5.0
20930,165,5.0
20931,165,5.0
20932,165,5.0
20933,165,4.0
20933,297,4.0
20934,165,5.0
20934,444,5.0
20935,165,5.0
20936,165,1.0
20937,165,5.0
20938,165,5.0
20939,165,5.0
20940,165,4.0
20940,442,1.0
20940,595,1.0
20941,165,4.0
20941,321,4.0
20941,344,5.0
20941,462,3.0
20941,554,5.0
20941,627,5.0
20942,165,5.0
20943,165,5.0
20944,165,5.0
20945,165,5.0
20945,180,4.0
20945,199,4.0
20946,165,4.0
20947,165,5.0
20948,165,4.0
